time,completations,s,d,w,l,q,x
256.29996193432,256,0.6808700925459539,0.13317486311071375,0.8140449556566675,0.8130922340968227,0.13301900124776223,0.6800732328490607
256.1678510542131,258,0.7074471097154605,0.04998717894161138,0.757434288657072,0.7628515665385662,0.050344694362940944,0.7125068721756252
256.13483540371396,259,0.6830632255084546,0.06603766803658508,0.7491008935450396,0.757480454083334,0.06677637578862312,0.6907040782947109
256.1531887355093,295,0.6911719473086527,0.19555579991583918,0.886727747224492,1.0212040955747155,0.22521273797118038,0.795991357603535
257.08564558394687,296,0.7314770148525863,0.14873279565266312,0.8802098105052494,1.0134447736969363,0.17124607409795156,0.8421986995989847
256.04467643619205,272,0.655985580346493,0.05861232692235774,0.7145979072688508,0.7591277955180052,0.06226473108045381,0.6968630644375514
257.81499282184905,248,0.7449641521783433,0.08547826614600519,0.8304424183243485,0.7988275526192936,0.08222411649603943,0.7166034361232542
256.79741224270765,268,0.7283833645715598,0.16630662752194653,0.8946899920935064,0.9337201484508679,0.1735616250437794,0.7601585234070886
256.9253944386601,276,0.6906633784033658,0.18963791796470955,0.8803012963680753,0.9456564553629411,0.20371697968048005,0.7419394756824611
258.6152731667971,273,0.7463436330003771,0.0746143339747055,0.8209579669750826,0.8666213802448071,0.07876454056894353,0.7878568396758636
256.79797013044663,272,0.6983728991116256,0.12695767586563655,0.8253305749772621,0.8741888274264018,0.1344733675967592,0.7397154598296426
256.8459268333095,273,0.7351451358918784,0.16040601299677384,0.8955511488886522,0.9518759618301083,0.17049459217836493,0.7813813696517432
256.65159251901014,257,0.7402393389078469,0.10842608981351544,0.8486654287213623,0.8498175017762065,0.10857327947423305,0.7412442223019734
257.243001370462,295,0.7001423927643358,0.11124431935789489,0.8113867121222307,0.9304784923238828,0.12757227227075582,0.8029062200531271
257.3164918596872,267,0.718436825702437,0.10597625493093209,0.8244130806333692,0.8554379508995423,0.10996442498519794,0.7454735259143445
256.00424553048197,301,0.6964521211647392,0.21461170569571011,0.9110638268604493,1.0711940003836504,0.2523322348836483,0.8188617655000021
256.8093531742079,247,0.722505309629651,0.09018646242963993,0.8126917720592909,0.7816493644702861,0.08674160790790976,0.6949077565623764
256.0116542207679,278,0.789632216427674,0.16086195399322617,0.9504941704209002,1.0321302761832436,0.17467807606740263,0.857452200115841
256.1168848968655,284,0.7584148484407757,0.22185396828536205,0.9802688167261377,1.086989419156528,0.2460069238247007,0.8409824953318272
257.1291274943005,273,0.6896360477870612,0.1173057167735874,0.8069417645606486,0.8567489178367786,0.12454621921392087,0.7322026986228578
257.8034667642705,288,0.6576067838642372,0.126303607966343,0.7839103918305802,0.8757298560831318,0.14109755602149307,0.7346323000616388
256.307342576486,271,0.7414626926486754,0.13733485928312675,0.8787975519318021,0.929174069613123,0.14520749382987733,0.7839665757832457
257.03754457751256,304,0.641150453099831,0.07565635664351596,0.716806809743347,0.847772143638201,0.08947927221072983,0.7582928714274711
257.04776766324903,275,0.7223393852128919,0.1192701022539305,0.8416094874668223,0.900387547253795,0.12759993373216252,0.7727876135216324
256.4391959096638,305,0.7228605123903241,0.3110320390423127,1.033892551432637,1.2296764036728556,0.3699308585467704,0.8597455451260851
256.9429332774098,288,0.6717660582403053,0.0705912769156056,0.7423573351559108,0.832087147904057,0.07912374741104365,0.7529634004930134
256.097319393215,288,0.6886670912490571,0.09869497066968809,0.7873620619187451,0.8854457140350933,0.11098964885777417,0.7744560651773191
258.0909898451682,267,0.7219669586584847,0.09832644375061401,0.8202934024090988,0.8486090063609776,0.10172056179552613,0.7468884445654514
256.1745833695186,284,0.7332393996731541,0.22761179708111062,0.9608511967542648,1.0652178537345112,0.2523347535918231,0.812883100142688
256.41707754563595,258,0.6911254924488057,0.10023097203135643,0.7913564644801622,0.796241692597657,0.10084972121050552,0.6953919713871515
257.27181128287975,284,0.7252816015512015,0.12445486776805666,0.8497364693192582,0.9380163185516017,0.13738459052268565,0.8006317280289161
256.4368379153275,273,0.6953090574392823,0.12389285013475504,0.8192019075740373,0.8721138608079244,0.13189504426020107,0.7402188165477234
256.70429912075633,278,0.8120900994760678,0.15060350247470217,0.9626936019507699,1.042556833909582,0.1630972828712626,0.8794595510383195
256.0546753868148,295,0.71708039990215,0.09294608184722226,0.8100264817493723,0.9332296383773419,0.10708296618098964,0.8261466721963522
256.4589595372563,275,0.6875121626250951,0.0479272649524236,0.7354394275775187,0.7886089959529645,0.05139223010846617,0.7372167658444984
256.09586408664654,263,0.7693412893640302,0.10593394029332447,0.8752752296573547,0.8988719369634183,0.10878983304360618,0.7900821039198122
256.02116347441915,282,0.7749685777493438,0.19375287727016516,0.9687214550195089,1.067019017522732,0.21341326103162508,0.853605756491107
256.1936810192001,262,0.7105440000243787,0.1110161585094121,0.8215601585337908,0.8401798228572299,0.1135322050635829,0.726647617793647
256.10611688592144,264,0.6915747000883019,0.2025462408454256,0.8941209409337275,0.9216801663181204,0.20878926373715134,0.7128909025809691
256.127414840661,283,0.6509288388365783,0.09015585629283185,0.7410846951294101,0.8188384240402221,0.09961490200783056,0.7192235220323916
256.62536956148506,261,0.7070685806005456,0.07915391346658249,0.786222494067128,0.7996250382499904,0.08050323103315896,0.7191218072168314
256.7397622596036,292,0.6261239429013273,0.09927282195179045,0.7253967648531179,0.8250216229573814,0.11290679618458087,0.7121148267728005
256.45165093147807,262,0.6868377518542292,0.15133956652319472,0.8381773183774239,0.8563113421857486,0.15461380843156067,0.7016975337541879
256.4685442866339,277,0.7193002251719901,0.18829302303692652,0.9075932482089166,0.9802501529111382,0.20336672291061492,0.7768834300005233
256.0784460138693,256,0.6338499192343932,0.092708818020931,0.7265587372553242,0.726336166251529,0.09268041798438953,0.6336557482671394
256.84922787378855,274,0.7534976136790633,0.10908507220925577,0.8625826858883191,0.9201805194817901,0.1163690856023254,0.8038114338794647
256.2962919601705,259,0.7267928569046531,0.19490067457357058,0.9216935314782237,0.9314166148371659,0.1969567110334919,0.734459903803674
256.06137681400105,270,0.7743790735116313,0.1537417390491976,0.9281208125608289,0.978642786777837,0.16211062386591696,0.81653216291192
257.0004356945319,250,0.6985195559056374,0.11179134457922191,0.8103109004848593,0.7882388392601662,0.10874625978464873,0.6794925794755174
257.0640801067111,270,0.7959951783296169,0.16733303383918813,0.963328212168805,1.0118045943159641,0.17575352852808504,0.8360510657878791
256.0334379875567,248,0.70466001824489,0.08008578046799138,0.7847457987128813,0.7601232073845489,0.07757296746930034,0.6825502399152485
256.1062561489198,275,0.6565772363552836,0.04461875910540006,0.7011959954606838,0.7529253742226529,0.0479104217854413,0.7050149524372116
257.62310039335534,272,0.6734083918137832,0.1189042907218503,0.7923126825356335,0.8365284375533071,0.12553985658491612,0.7109885809683909
256.31830214649744,264,0.7531095036733446,0.11638881261116941,0.869498316284514,0.8955566324246129,0.11987691191785074,0.7756797205067623
256.09832250667023,265,0.5893950889354357,0.055366734719420906,0.6447618236548566,0.6671729888589442,0.05729121751769535,0.6098817713412488
256.628122739412,298,0.6496712524605645,0.0655982297596789,0.7152694822202434,0.8305804657195417,0.07617353959384343,0.7544069261256983
256.01974638197134,263,0.7034515947656155,0.15937670452465252,0.862828299290268,0.8863528923850237,0.16372203270386218,0.7226308596811615
256.25371647689644,244,0.6504030475537727,0.09117558953264543,0.741578637086418,0.7061173197283164,0.08681569247785421,0.6193016272504621
256.05432801512325,277,0.6970844057982291,0.10150418053202004,0.7985885863302491,0.8639144674032372,0.10980739214729816,0.754107075255939
256.0723289154994,285,0.7295834940276172,0.11827913938071569,0.8478626334083329,0.9436429603493524,0.1316407550408451,0.8120022053085072
256.18455626701507,300,0.6896945918535978,0.07983583619513107,0.769530428048729,0.9011438151408303,0.093490221298024,0.8076535938428063
256.5727226866238,262,0.6279737311526388,0.03206998732035461,0.6600437184729935,0.6740056091275984,0.032748363075974625,0.6412572460516238
256.11378004792095,286,0.7322833671811753,0.1206260667232063,0.8529094339043816,0.9524364446575716,0.1347020651383223,0.8177343795192493
256.02371649923225,239,0.7524481196455419,0.0554687405629886,0.8079168602085306,0.7541962605265823,0.05178047243367014,0.7024157880929122
